image,shape,mesh-resolution,scaling,max-edge-factor,outer-edge-factor,offset-inner-factor,offset-outer-factor,prior-range-prob,prior-range-lower,prior-sigma-prob,prior-sigma-upper,ssim,mse,mean_residual,sigma
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,2.0,0.2,1.0,0.3851,4737517.015903641,-2.9798859480898483,473.4527447711447
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,2.0,0.2,2.0,0.4029,4117676.4993432444,-2.7682419557837292,446.5794687908642
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,2.0,0.2,3.0,0.5131,2304804.2485668086,-0.20163952450851053,227.14301580743953
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,5.0,0.1,1.0,0.5967,1434747.8645381045,0.09339811263367773,188.08536330092937
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,5.0,0.1,2.0,0.4278,3971353.994080287,-0.8822639392763078,332.100763228967
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,5.0,0.1,3.0,0.7865,506496.921580111,0.5062149205544522,151.61883049815413
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,5.0,0.2,1.0,0.5463,1818487.1115392412,-0.6645718323661984,258.14719156568964
combined_cube.fits[0],none,20,log,10,1.2,0.1,1.0,0.2,5.0,0.2,2.0,0.5636,1722389.977968874,-0.0006927692705091273,199.743587994345
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,1.0,0.1,1.0,0.3216,7615087.965891619,-8.79688265853729,871.5249432102146
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,1.0,0.1,2.0,0.3638,5411101.233930962,-2.680715337874041,475.95163256669065
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,1.0,0.2,1.0,0.3829,4626668.431380885,-2.5086371329806534,440.50231332803025
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,1.0,0.2,2.0,0.4142,4057429.452027991,-1.0452014391333997,338.84271521657064
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,1.0,0.2,3.0,0.3769,5034348.956000704,-1.9653509567013379,429.25429357999826
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,2.0,0.1,1.0,0.4022,4195434.910328839,-1.604570621478063,377.2968450039209
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,2.0,0.1,2.0,0.399,4323310.711159517,-1.561525308409299,379.7801895137505
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,2.0,0.1,3.0,0.4291,3700836.268181578,-0.838694746270748,311.1253924536549
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,2.0,0.2,1.0,0.3697,5083314.715303284,-2.9607197248559105,476.96404688055253
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,2.0,0.2,2.0,0.4762,2783512.133970026,-0.3931103812861545,250.4342658192521
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,2.0,0.2,3.0,0.4198,3875659.4887501164,-1.0438481653014275,333.3637290643254
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,5.0,0.1,1.0,0.4799,2619472.229858142,-0.7889262635545229,280.1246584222621
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,5.0,0.1,2.0,0.5385,1920947.1887000012,-0.2823735168375639,225.2088511449402
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,5.0,0.1,3.0,0.5077,2285865.314367305,-0.353711928281234,237.12054262473688
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,5.0,0.2,1.0,0.7841,529992.9129753404,0.4732465959507741,152.77717854474162
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,5.0,0.2,2.0,0.6006,1397699.368881083,0.08244229376719799,186.84281094561848
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.1,5.0,0.2,3.0,0.5144,2190016.910272845,-0.3922214611612705,239.04329298381793
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,1.0,0.1,1.0,0.4024,4139834.064216327,-1.751526060224686,384.06431421034756
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,1.0,0.1,2.0,0.3578,5657084.896025928,-2.907878857034573,493.25037124938706
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,1.0,0.1,3.0,0.3785,4978148.923474034,-1.924037233321655,424.9819601192569
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,1.0,0.2,1.0,0.3099,8637018.811832368,-10.991494642401062,1037.300244710279
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,1.0,0.2,2.0,0.3803,4880227.969474682,-1.975872441963651,423.11990628900264
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,1.0,0.2,3.0,0.3774,5003254.757936614,-1.9881689824677848,429.06238435116535
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,2.0,0.1,1.0,0.3917,4397710.319990625,-2.1184305053804757,411.8661417730402
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,2.0,0.1,2.0,0.4192,4147504.4514674623,-0.8385682645236684,337.5787417276195
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,2.0,0.1,3.0,0.4184,3936254.7100569014,-1.0138168389820827,332.59210625136734
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,2.0,0.2,1.0,0.3303,6960596.215467252,-7.686341886539671,789.7812069959195
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,2.0,0.2,2.0,0.3803,4832286.46895055,-2.1175728976469337,427.6706739642537
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,2.0,0.2,3.0,0.4266,3724430.7316650026,-0.9316838649120169,319.5580196168298
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,5.0,0.1,1.0,0.5096,2183140.876622348,-0.8757250958675526,280.19932094090206
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,5.0,0.1,2.0,0.3759,4863044.66260541,-2.717039247452035,459.0334522942414
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,5.0,0.1,3.0,0.6423,1167022.6506182032,0.3564969997511991,173.4371402845146
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,5.0,0.2,1.0,0.5626,1655639.2134174714,-0.6708263846250776,255.63750289362747
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,5.0,0.2,2.0,0.6063,1345746.7485421018,-0.09900308127479435,201.67074097054825
combined_cube.fits[0],none,20,log,10,1.2,0.1,2.0,0.2,5.0,0.2,3.0,0.5617,1720700.3889527505,0.008807628008257606,196.9999316175773
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,1.0,0.1,1.0,0.3095,8657459.169428764,-11.732242666849022,1094.1941045489762
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,1.0,0.1,2.0,0.4006,3962994.134479004,-2.957103550390022,453.1889803132576
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,1.0,0.1,3.0,0.3976,4480984.654909453,-1.3560307325269518,376.01729013222644
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,1.0,0.2,3.0,0.3728,5158399.743046888,-2.1160047857257593,441.4541494204786
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,2.0,0.1,1.0,0.3211,7696819.373619607,-7.558665949077427,786.7468147791174
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,2.0,0.1,3.0,0.4152,4133759.661375753,-0.9047956298230466,332.16721632036996
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,2.0,0.2,1.0,0.3578,5656745.549478242,-2.8861938976687695,492.35282682670504
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,2.0,0.2,2.0,0.4117,3978204.2589626424,-1.3747915135718478,358.0006326510849
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,2.0,0.2,3.0,0.395,4593663.006014089,-1.3411601696644384,379.99606761919443
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,5.0,0.1,1.0,0.4785,2592187.9621062414,-1.0451426146509806,300.2581421486808
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,5.0,0.1,2.0,0.5209,2044581.3168325778,-0.9115845313299157,281.42548861747406
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,5.0,0.1,3.0,0.4242,3820371.8088668794,-0.8887402730909093,319.0184079553769
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,5.0,0.2,1.0,0.5308,1998904.6815884958,-0.33016349884173934,230.53452276369674
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,5.0,0.2,2.0,0.4315,3627071.458934801,-0.8418263723869949,309.3480350402057
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.1,5.0,0.2,3.0,0.4499,3287182.320819423,-0.5581773252647274,276.8266048141517
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,1.0,0.1,1.0,0.316,8081581.835214658,-9.640888447773934,934.2949196131822
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,1.0,0.1,2.0,0.327,7265878.060972822,-6.435411022377907,709.9156436530652
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,1.0,0.1,3.0,0.4643,3174068.3213221654,-0.46489306507381456,279.0679069439692
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,1.0,0.2,1.0,0.3788,5001828.227668873,-1.8459411361777682,422.3080434929062
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,1.0,0.2,2.0,0.352,5852169.874173197,-3.5833019639876547,527.3760162044076
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,1.0,0.2,3.0,0.3609,5451923.783872552,-3.166016692878026,497.35648972496244
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,2.0,0.1,1.0,0.3822,4817762.6125952955,-1.9337152359034653,418.38139233840366
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,2.0,0.1,2.0,0.5061,2305093.19267508,-0.35831831535493486,237.77677874381996
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,2.0,0.1,3.0,0.4122,4051052.81669613,-1.1767013769403285,348.5248818400243
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,2.0,0.2,1.0,0.3979,4171262.3332690736,-2.177614709616597,408.7422449554661
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,2.0,0.2,3.0,0.4093,4134252.2057965687,-1.2072069662309686,353.3052089625878
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,5.0,0.1,1.0,0.5164,2152167.5130065037,-0.4621661868679338,244.24383775976938
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,5.0,0.1,2.0,0.3615,5199743.85541757,-5.662280850476893,648.4645514872614
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,5.0,0.2,1.0,0.5358,1903366.1858711324,-0.7207293372517632,262.8695277875324
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,5.0,0.2,2.0,0.4975,2440301.261307004,-0.313090511011072,235.83969147675376
combined_cube.fits[0],none,20,log,10,1.2,0.1,3.0,0.2,5.0,0.2,3.0,0.5369,1955682.7436418952,-0.1490987873898991,213.91650016207524
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,1.0,0.1,1.0,0.3172,7987977.422870486,-10.186980791458362,976.4353073587129
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,1.0,0.1,2.0,0.3856,4491547.346105653,-2.3111419675824862,446.42954687686506
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,1.0,0.1,3.0,0.3898,4414962.209809936,-2.0848713700031607,435.6163204585732
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,1.0,0.2,1.0,0.3306,6949811.431018896,-6.849992911509581,736.1204487592594
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,1.0,0.2,2.0,0.381,4615588.044520182,-2.495084429728167,458.5448207191208
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,1.0,0.2,3.0,0.3713,4951546.236931638,-2.7410211992454254,482.2342570892815
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,2.0,0.1,1.0,0.4107,3786506.5955401515,-1.9324508350248562,398.02836992608354
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,2.0,0.1,2.0,0.4766,2702546.8634082237,-0.7730067023748137,289.3904958214445
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,2.0,0.1,3.0,0.4537,3120114.66458231,-0.9147570032000467,314.5771939242468
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,2.0,0.2,1.0,0.3632,5168309.0119169215,-4.031013898599237,540.7790959763572
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,2.0,0.2,3.0,0.4884,2597216.894934258,-0.46277280180055796,259.18521677907523
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,5.0,0.1,2.0,0.6352,1166525.9163652922,0.0309529292490198,188.56831487483092
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,5.0,0.1,3.0,0.5915,1457689.1052884401,-0.1315646633055789,206.00705437550008
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,5.0,0.2,1.0,0.5276,2007517.4176849225,-0.6016194581487796,257.41645396534096
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,5.0,0.2,2.0,0.5856,1503483.6517993754,-0.13644509313916905,207.05490256120044
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.1,5.0,0.2,3.0,0.5498,1821562.6759938162,-0.21840084910048893,219.69358235527415
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,1.0,0.1,1.0,0.3357,6608186.726768514,-5.5641208643530495,654.8033819845713
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,1.0,0.1,2.0,0.3895,4423428.60295179,-2.0987438621480905,436.5355425481129
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,1.0,0.1,3.0,0.3496,5820940.059744973,-4.290536339883867,570.0932786005211
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,1.0,0.2,1.0,0.4506,3334541.695214422,-0.7656870564097712,317.8473522205234
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,1.0,0.2,2.0,0.3635,5199958.850079103,-3.3918661916540995,513.3643347085939
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,1.0,0.2,3.0,0.4494,3309993.339552143,-0.8132916938645125,315.30739867188413
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,2.0,0.1,1.0,0.3954,4118859.48685298,-2.4915171282366253,436.8925712246016
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,2.0,0.1,2.0,0.4271,3496775.84702168,-1.4833791746508624,364.24458768417037
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,2.0,0.1,3.0,0.4495,3164969.445266971,-1.023091254755832,325.251447638984
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,2.0,0.2,1.0,0.4249,3795124.627297575,-1.1719369043542103,365.06897289743176
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,2.0,0.2,3.0,0.4909,2516876.214451875,-0.5777742431222015,266.6508766380859
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,5.0,0.1,1.0,0.5285,1908538.4044109657,-1.3791203202415758,317.91179936776973
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,5.0,0.1,2.0,0.5043,2307746.203407989,-0.5907612536458102,263.0307950662855
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,5.0,0.1,3.0,0.5929,1468012.2143205567,0.1076577105411773,187.17580061144716
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,5.0,0.2,1.0,0.5629,1670195.5304308473,-0.437138127434851,236.2554122937952
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,5.0,0.2,2.0,0.5859,1500467.229630079,-0.1481321666610178,208.0058856218513
combined_cube.fits[0],none,20,log,10,1.2,0.5,1.0,0.2,5.0,0.2,3.0,0.5836,1534440.841212348,0.014764723442791,194.85696554145753
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,1.0,0.1,2.0,0.3664,5085956.109166471,-2.971025754934868,492.85265254707946
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,1.0,0.2,1.0,0.3073,8764424.647069061,-13.319738947765288,1217.9877287639135
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,1.0,0.2,3.0,0.4605,3127109.669220707,-0.6347756216282643,297.05645157141936
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,2.0,0.1,1.0,0.3936,4125198.405504377,-2.666581064188079,444.3903225159749
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,2.0,0.1,2.0,0.4354,3565428.198687109,-0.990194239645854,338.0406736859269
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,2.0,0.1,3.0,0.4296,3476282.5296285674,-1.3522628593808963,355.58964628231934
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,2.0,0.2,1.0,0.3818,4491740.782603,-2.8716931812321445,465.808082068936
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,2.0,0.2,2.0,0.4267,3573579.225721092,-1.3238400972329758,358.77574874067153
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,2.0,0.2,3.0,0.424,3625612.3500951454,-1.367438138266406,363.18686485986734
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,5.0,0.1,1.0,0.5437,1814551.118403777,-0.8182831983573455,272.39230466363153
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,5.0,0.1,2.0,0.5558,1788644.1297878914,-0.03867648677239179,203.54947390469516
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,5.0,0.1,3.0,0.5579,1745646.2126601725,-0.20589949251064538,216.72570532913326
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,5.0,0.2,1.0,0.518,2075585.952665595,-0.8885007712408266,282.4160115718889
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,5.0,0.2,2.0,0.6236,1255064.2994562835,0.18793723947156915,177.74022557898485
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.1,5.0,0.2,3.0,0.3487,5843473.830365329,-3.799529087403695,548.7376216814267
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,1.0,0.1,1.0,0.7056,819011.7352249016,0.2662945305218571,166.712875755357
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,1.0,0.1,2.0,0.3168,7933718.0961171305,-9.025845875846551,891.8825161973894
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,1.0,0.1,3.0,0.3779,4730706.792724505,-2.4045574787132655,459.70673882425575
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,1.0,0.2,1.0,0.366,5085785.272939029,-3.097162425470527,496.85728977716906
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,1.0,0.2,2.0,0.4247,3615199.225056256,-1.3531925807842196,362.09629055935784
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,1.0,0.2,3.0,0.9827,164055.39454977936,0.45768327533277453,159.77017752515218
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,2.0,0.1,1.0,0.4409,3379690.9856578754,-1.0121088075865181,331.15188829397295
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,2.0,0.1,2.0,0.4285,3517225.537564806,-1.3332478925365874,356.48410820186757
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,2.0,0.1,3.0,0.8466,398500.5417558521,0.6636513337542194,151.9825369630194
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,2.0,0.2,1.0,0.347,5828484.406199661,-6.748376421064927,725.4853848265141
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,2.0,0.2,2.0,0.4186,3701464.4027962433,-1.511191735250185,373.0060191861028
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,2.0,0.2,3.0,0.427,3594455.234852539,-1.280886969283138,358.00866762883317
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,5.0,0.1,1.0,0.4874,2411174.691750793,-1.2254390984364527,314.09758482722407
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,5.0,0.1,2.0,0.5429,1891534.1875928412,-0.2606308559163998,224.22044538015805
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,5.0,0.1,3.0,0.7314,715174.9467700374,0.3083640745489734,163.7448035918444
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,5.0,0.2,1.0,0.968,148492.4000463977,0.7062383238621245,141.36472459571516
combined_cube.fits[0],none,20,log,10,1.2,0.5,2.0,0.2,5.0,0.2,3.0,0.599,1424654.5277436217,0.11135141170582812,185.63257531597796
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,1.0,0.1,1.0,0.3208,7564510.217438344,-9.99082953972113,963.9070328491756
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,1.0,0.1,2.0,0.3549,5536302.157069347,-3.6631936773893,533.2982472814411
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,1.0,0.1,3.0,0.4285,3646714.580370056,-1.161880006157978,353.9705882952932
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,1.0,0.2,1.0,0.3161,7990740.153936335,-9.67685435861991,938.2440678615882
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,1.0,0.2,3.0,0.336,6526580.678557912,-5.374670826711419,641.3988087187555
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,2.0,0.1,1.0,0.3906,4237501.2589868065,-2.57454003944236,443.73926530965235
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,2.0,0.1,2.0,0.5106,2261288.7222139924,-0.39244259672204707,242.7726747719889
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,2.0,0.1,3.0,0.4642,2948208.4566407213,-0.7499991972127962,293.3453545818176
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,2.0,0.2,1.0,0.38,4543986.200819794,-2.9738100668824563,471.8239125317413
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,2.0,0.2,2.0,0.5638,1696075.5239571799,-0.1445207057718256,210.55062415180282
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,2.0,0.2,3.0,0.4415,3373138.8279698226,-0.9951121258513467,329.5874127719811
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,5.0,0.1,1.0,0.6704,983152.6356824876,0.24161642776091863,169.49680996674735
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,5.0,0.1,2.0,0.5046,2283510.2998686275,-0.6707467955579647,268.9701866467417
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,5.0,0.1,3.0,0.5548,1783140.0099957965,-0.14924635570086767,212.4667918169875
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,5.0,0.2,1.0,0.6548,1059318.564221097,-0.33254850903607514,218.977412860701
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,5.0,0.2,2.0,0.4666,2927830.43117712,-0.6801404503906247,286.1576169788516
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.1,5.0,0.2,3.0,0.5573,1743276.3080351735,-0.268583859300541,222.00511232443833
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,1.0,0.1,1.0,0.3384,6383017.95236383,-5.2101960417473245,629.317264277957
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,1.0,0.1,2.0,0.3818,4610248.335395512,-2.3009497507959207,450.56583353923173
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,1.0,0.1,3.0,0.4004,4161965.908367701,-1.751155980897608,407.41373215859596
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,1.0,0.2,1.0,0.4477,3337091.453360584,-0.8099339283699944,314.7426944880319
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,1.0,0.2,2.0,0.3644,5159090.945569795,-3.05202803134008,498.33468146674096
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,1.0,0.2,3.0,0.3709,4949708.3864656845,-2.652115751716777,477.49695800114745
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,2.0,0.1,1.0,0.3465,5906520.6735344315,-5.275570113243681,625.450338551198
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,2.0,0.1,2.0,0.4378,3329277.157815143,-1.2246975341206638,343.0097792614368
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,2.0,0.1,3.0,0.4381,3410180.313930892,-1.0825022829069528,338.0357073824796
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,2.0,0.2,1.0,0.3962,4195230.052230262,-1.9923286201226638,417.8058750375356
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,2.0,0.2,2.0,0.4553,2904346.1456932393,-1.3582126948557276,335.4505518000665
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,2.0,0.2,3.0,0.4363,3508673.352037067,-1.023894647132183,337.4855816041576
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,5.0,0.1,1.0,0.5257,2017420.422061799,-0.6898781006787118,264.7137351873639
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,5.0,0.1,2.0,0.616,1337771.30400817,0.2529356548415657,183.6608432039434
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,5.0,0.1,3.0,0.5242,2102835.0372516387,-0.2913795156501821,230.67561115940734
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,5.0,0.2,1.0,0.5304,1954525.352805959,-0.7666212621446002,270.15504323338405
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,5.0,0.2,2.0,0.5837,1522697.2964029398,-0.14414254699636886,207.67870627977703
combined_cube.fits[0],none,20,log,10,1.2,0.5,3.0,0.2,5.0,0.2,3.0,0.6343,1171829.7613033988,-0.21202476081192798,209.62464033832492
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,1.0,0.1,1.0,0.2733,11962737.651853861,-33.214911447062754,3083.4303211917513
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,1.0,0.1,2.0,0.3441,6087696.615230768,-4.397078849520168,579.1707905717128
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,1.0,0.1,3.0,0.3293,6993965.413328218,-6.282690888984412,700.6181319732266
combined_cube.fits[0],none,20,log,10,1.2,0.8,1.0,0.1,1.0,0.2,1.0,0.329,7009387.492830085,-6.962909374910409,742.2059703796178
